ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State,cites/town,ICSEA Ratio
41110,Bangor Public School,Bangor,2234,Primary,Major Cities,-34.0195,151.029,88,Government,School Single Entity,Department of Education NSW,1065.0,12.0,27.0,33.0,28.0,27.0,30.0,4.0,4.1,549.0,258.0,291.0,549.0,1.0,18.0,NSW,None,Average
41769,Banks Public School,St Clair,2759,Primary,Major Cities,-33.7937,150.773,73,Government,School Single Entity,Department of Education NSW,954.0,53.0,30.0,14.0,4.0,18.0,20.4,6.0,2.9,380.0,188.0,192.0,380.0,5.0,35.0,NSW,Sydney,Higher 
41462,Banksia Road Public School,Greenacre,2190,Primary,Major Cities,-33.9069,151.05,74,Government,School Single Entity,Department of Education NSW,966.0,49.0,29.0,16.0,6.0,26.0,36.8,5.0,4.1,564.0,275.0,289.0,564.0,1.0,96.0,NSW,Sydney,Higher 
40992,Banksmeadow Public School,Botany,2019,Primary,Major Cities,-33.9537,151.207,83,Government,School Single Entity,Department of Education NSW,1024.0,20.0,35.0,31.0,15.0,18.0,22.7,9.0,8.0,312.0,140.0,172.0,312.0,5.0,31.0,NSW,Sydney,Average
41360,Bankstown North Public School,Bankstown,2200,Primary,Major Cities,-33.9049,151.038,78,Government,School Single Entity,Department of Education NSW,988.0,39.0,29.0,24.0,8.0,19.0,19.1,5.0,2.9,328.0,151.0,177.0,328.0,1.0,94.0,NSW,Sydney,Higher 
41552,Bankstown Public School,Bankstown,2200,Primary,Major Cities,-33.9211,151.034,79,Government,School Single Entity,Department of Education NSW,974.0,46.0,25.0,21.0,9.0,55.0,56.8,8.0,5.9,811.0,400.0,411.0,811.0,1.0,96.0,NSW,Sydney,Higher 
41457,Bankstown West Public School,Bankstown,2200,Primary,Major Cities,-33.9158,151.02,88,Government,School Single Entity,Department of Education NSW,1005.0,28.0,38.0,22.0,11.0,17.0,21.4,3.0,2.8,345.0,154.0,191.0,345.0,1.0,96.0,NSW,Sydney,Average
42141,Banora Point Public School,Banora Point,2486,Primary,Major Cities,-28.2224,153.544,84,Government,School Single Entity,Department of Education NSW,994.0,25.0,41.0,24.0,10.0,32.0,33.3,7.0,4.1,606.0,275.0,331.0,606.0,11.0,7.0,NSW,Sydney,Higher 
42630,Tullibigeal Central School,Tullibigeal,2669,Combined,Remote,-33.4229,146.723,77,Government,School Single Entity,Department of Education NSW,962.0,39.0,37.0,18.0,5.0,8.0,9.9,4.0,3.4,57.0,35.0,22.0,57.0,9.0,0.0,NSW,None,Higher 
41468,Bardia Public School,Bardia,2565,Primary,Major Cities,-33.9753,150.858,87,Government,School Single Entity,Department of Education NSW,1045.0,16.0,23.0,35.0,26.0,24.0,31.8,7.0,5.2,510.0,238.0,272.0,510.0,4.0,70.0,NSW,None,Average
43054,Wilcannia Central School,Wilcannia,2836,Combined,Very Remote,-31.5585,143.376,,Government,School Single Entity,Department of Education NSW,647.0,92.0,5.0,3.0,1.0,15.0,15.3,9.0,8.4,62.0,34.0,28.0,62.0,94.0,95.0,NSW,Sydney,Lower
41361,Bargo Public School,Bargo,2574,Primary,Inner Regional,-34.2929,150.583,76,Government,School Single Entity,Department of Education NSW,963.0,45.0,33.0,17.0,5.0,17.0,17.7,3.0,4.6,287.0,140.0,147.0,287.0,9.0,10.0,NSW,Wilcannia,Higher 
42537,Barham Public School,Barham,2732,Primary,Outer Regional,-35.6269,144.128,87,Government,School Single Entity,Department of Education NSW,984.0,33.0,35.0,25.0,6.0,7.0,8.9,2.0,1.8,122.0,62.0,60.0,122.0,5.0,2.0,NSW,Bargo,Higher 
42142,Barkers Vale Public School,Wadeville,2474,Primary,Inner Regional,-28.549,153.149,76,Government,School Single Entity,Department of Education NSW,957.0,43.0,33.0,16.0,7.0,2.0,2.5,1.0,1.0,42.0,17.0,25.0,42.0,12.0,17.0,NSW,Barham,Higher 
42538,Barmedman Public School,Barmedman,2668,Primary,Outer Regional,-34.1483,147.385,,Government,School Single Entity,Department of Education NSW,811.0,91.0,9.0,0.0,0.0,1.0,1.4,2.0,0.7,9.0,3.0,6.0,9.0,33.0,11.0,NSW,None,Higher 
41777,Barnier Public School,Quakers Hill,2763,Primary,Major Cities,-33.7205,150.902,81,Government,School Single Entity,Department of Education NSW,1058.0,12.0,24.0,34.0,30.0,42.0,46.5,6.0,5.2,884.0,410.0,474.0,884.0,3.0,55.0,NSW,Barmedman,Average
41858,Barnsley Public School,Barnsley,2278,Primary,Major Cities,-32.9331,151.595,83,Government,School Single Entity,Department of Education NSW,951.0,46.0,35.0,16.0,4.0,18.0,19.7,7.0,4.9,319.0,163.0,156.0,319.0,14.0,2.0,NSW,Sydney,Higher 
42539,Barooga Public School,Barooga,3644,Primary,Inner Regional,-35.913,145.696,81,Government,School Single Entity,Department of Education NSW,980.0,36.0,39.0,21.0,4.0,7.0,8.8,2.0,1.7,118.0,57.0,61.0,118.0,3.0,1.0,NSW,Newcastle-Maitland,Higher 
42423,Boggabilla Central School,Boggabilla,2409,Combined,Outer Regional,-28.6166,150.362,,Government,School Single Entity,Department of Education NSW,640.0,97.0,3.0,0.0,0.0,13.0,13.2,9.0,6.7,63.0,32.0,31.0,63.0,98.0,33.0,NSW,None,Lower
42887,Barrack Heights Public School,Barrack Heights,2528,Primary,Major Cities,-34.5591,150.846,69,Government,School Single Entity,Department of Education NSW,874.0,69.0,22.0,8.0,1.0,12.0,17.0,9.0,5.5,224.0,99.0,125.0,224.0,23.0,14.0,NSW,Boggabilla,Higher 
42143,Barrington Public School,Barrington,2422,Primary,Outer Regional,-31.9715,151.911,,Government,School Single Entity,Department of Education NSW,967.0,31.0,36.0,26.0,7.0,3.0,3.3,3.0,1.4,47.0,24.0,23.0,47.0,21.0,2.0,NSW,Barrack Heights,Higher 
42144,Baryulgil Public School,Baryulgil,2460,Primary,Outer Regional,-29.2235,152.606,,Government,School Single Entity,Department of Education NSW,657.0,95.0,5.0,0.0,0.0,1.0,1.4,2.0,1.7,12.0,6.0,6.0,12.0,92.0,46.0,NSW,None,Lower
41362,Bass Hill Public School,Bass Hill,2197,Primary,Major Cities,-33.9059,151.006,69,Government,School Single Entity,Department of Education NSW,932.0,63.0,23.0,11.0,3.0,28.0,31.5,6.0,4.1,375.0,191.0,184.0,375.0,2.0,87.0,NSW,None,Higher 
42054,Bateau Bay Public School,Bateau Bay,2261,Primary,Major Cities,-33.3918,151.476,81,Government,School Single Entity,Department of Education NSW,1012.0,23.0,34.0,29.0,14.0,35.0,38.8,8.0,4.5,732.0,350.0,382.0,732.0,8.0,4.0,NSW,Sydney,Average
42722,Batemans Bay Public School,Surfside,2536,Primary,Inner Regional,-35.7001,150.188,72,Government,School Single Entity,Department of Education NSW,894.0,60.0,27.0,11.0,3.0,31.0,36.3,12.0,10.3,570.0,292.0,278.0,570.0,28.0,7.0,NSW,Bateau Bay,Higher 
42943,Bathurst Public School,Bathurst,2795,Primary,Inner Regional,-33.4209,149.571,75,Government,School Single Entity,Department of Education NSW,979.0,36.0,29.0,23.0,13.0,32.0,42.0,11.0,9.1,564.0,260.0,304.0,564.0,12.0,12.0,NSW,None,Higher 
43067,Bathurst South Public School,Bathurst,2795,Primary,Inner Regional,-33.4331,149.569,78,Government,School Single Entity,Department of Education NSW,926.0,52.0,24.0,16.0,8.0,14.0,14.1,2.0,2.5,238.0,136.0,102.0,238.0,25.0,6.0,NSW,Bathurst,Higher 
43066,Bathurst West Public School,Bathurst,2795,Primary,Inner Regional,-33.4118,149.559,81,Government,School Single Entity,Department of Education NSW,938.0,47.0,28.0,15.0,9.0,27.0,30.7,10.0,9.3,496.0,242.0,254.0,496.0,21.0,5.0,NSW,Bathurst,Higher 
42615,Oaklands Central School,Oaklands,2646,Combined,Outer Regional,-35.5527,146.172,,Government,School Single Entity,Department of Education NSW,961.0,49.0,29.0,18.0,5.0,7.0,9.6,4.0,3.8,64.0,33.0,31.0,63.6,3.0,5.0,NSW,Bathurst,Higher 
41295,Baulkham Hills North Public School,Baulkham Hills,2153,Primary,Major Cities,-33.7519,151.0,96,Government,School Single Entity,Department of Education NSW,1119.0,3.0,12.0,28.0,56.0,44.0,49.3,8.0,5.9,949.0,462.0,487.0,949.0,1.0,54.0,NSW,Oaklands,Average
41268,Beacon Hill Public School,Beacon Hill,2100,Primary,Major Cities,-33.7516,151.261,92,Government,School Single Entity,Department of Education NSW,1088.0,7.0,20.0,35.0,38.0,25.0,27.8,5.0,4.0,533.0,255.0,278.0,533.0,1.0,22.0,NSW,Sydney,Average
41783,Beaumont Hills Public School,Beaumont Hills,2155,Primary,Major Cities,-33.6978,150.946,91,Government,School Single Entity,Department of Education NSW,1094.0,7.0,18.0,34.0,41.0,33.0,34.6,5.0,4.1,620.0,288.0,332.0,620.0,0.0,48.0,NSW,Sydney,Average
40819,Sydney Adventist School - Auburn,Auburn,2144,Primary,Major Cities,-33.848,151.033,90,Independent,School Single Entity,Association of Independent Schools of New South Wales,1008.0,34.0,22.0,29.0,14.0,12.0,9.2,11.0,4.1,118.0,65.0,53.0,118.0,0.0,89.0,NSW,Sydney,Average
41266,Beaumont Road Public School,Killara,2071,Primary,Major Cities,-33.7743,151.146,100,Government,School Single Entity,Department of Education NSW,1191.0,1.0,3.0,13.0,83.0,17.0,20.5,3.0,3.3,408.0,199.0,209.0,408.0,0.0,47.0,NSW,Sydney,Average
41307,Beauty Point Public School,Mosman,2088,Primary,Major Cities,-33.812,151.242,98,Government,School Single Entity,Department of Education NSW,1168.0,0.0,6.0,21.0,73.0,15.0,17.0,1.0,2.8,304.0,156.0,148.0,304.0,0.0,31.0,NSW,Sydney,Average
40827,Pacific Coast Christian School,Tweed Heads South,2486,Combined,Major Cities,-28.1965,153.521,71,Independent,School Single Entity,Christian Schools Australia,960.0,37.0,32.0,22.0,8.0,27.0,26.0,28.0,19.2,354.0,176.0,178.0,354.0,20.0,6.0,NSW,Sydney,Higher 
42541,Beckom Public School,Beckom,2665,Primary,Outer Regional,-34.3272,146.963,,Government,School Single Entity,Department of Education NSW,930.0,29.0,40.0,31.0,0.0,1.0,1.4,2.0,0.9,7.0,3.0,4.0,7.0,29.0,0.0,NSW,Tweed Heads,Higher 
40831,Our Lady of the Angels Primary School,Kellyville,2155,Primary,Major Cities,-33.684,150.933,88,Catholic,School Single Entity,Catholic Schools NSW,1086.0,7.0,21.0,35.0,36.0,34.0,28.4,9.0,5.1,536.0,273.0,263.0,536.0,1.0,36.0,NSW,None,Average
42145,Beechwood Public School,Wauchope,2446,Primary,Inner Regional,-31.4355,152.681,73,Government,School Single Entity,Department of Education NSW,969.0,38.0,36.0,20.0,6.0,8.0,9.6,4.0,2.0,168.0,66.0,102.0,168.0,11.0,5.0,NSW,Sydney,Higher 
40832,Lindfield Montessori Preschool,West Lindfield,2070,Combined,Major Cities,-33.7778,151.148,,Independent,School Single Entity,Association of Independent Schools of New South Wales,,,,,,3.0,2.9,1.0,0.3,3.0,1.0,2.0,3.0,0.0,,NSW,Wauchope,Higher 
41198,Beecroft Public School,Beecroft,2119,Primary,Major Cities,-33.7521,151.065,100,Government,School Single Entity,Department of Education NSW,1182.0,1.0,3.0,16.0,80.0,43.0,46.5,6.0,5.2,890.0,469.0,421.0,890.0,0.0,64.0,NSW,Sydney,Average
40844,Cameragal Montessori School,North Sydney,2060,Primary,Major Cities,-33.8334,151.216,,Independent,School Head Campus,Association of Independent Schools of New South Wales,1179.0,0.0,3.0,9.0,89.0,5.0,3.6,13.0,6.3,19.0,8.0,11.0,19.0,0.0,33.0,NSW,Sydney,Average
42542,Beelbangera Public School,Beelbangera,2680,Primary,Outer Regional,-34.2528,146.101,83,Government,School Single Entity,Department of Education NSW,992.0,30.0,36.0,23.0,11.0,10.0,12.0,3.0,1.9,192.0,101.0,91.0,192.0,5.0,21.0,NSW,Sydney,Higher 
40845,Karuna Montessori School,Narraweena,2099,Combined,Major Cities,-33.7478,151.276,,Independent,School Single Entity,Montessori Australia,,,,,,3.0,2.0,1.0,1.0,8.0,3.0,5.0,8.0,0.0,,NSW,Griffith City Council,Higher 
42723,Bega Valley Public School,Bega,2550,Primary,Outer Regional,-36.6705,149.839,72,Government,School Single Entity,Department of Education NSW,930.0,57.0,26.0,12.0,5.0,20.0,22.8,7.0,6.1,316.0,142.0,174.0,316.0,14.0,6.0,NSW,Sydney,Higher 
42039,Belair Public School,Adamstown,2289,Primary,Major Cities,-32.9462,151.712,92,Government,School Single Entity,Department of Education NSW,1100.0,5.0,17.0,34.0,43.0,24.0,25.5,5.0,4.0,499.0,241.0,258.0,499.0,2.0,13.0,NSW,Bega,Average
40850,Farmhouse Montessori School,North Balgowlah,2093,Combined,Major Cities,-33.7834,151.246,,Independent,School Head Campus,Association of Independent Schools of New South Wales,1180.0,0.0,1.0,14.0,85.0,7.0,5.4,5.0,4.5,44.0,18.0,26.0,44.0,0.0,34.0,NSW,Newcastle-Maitland,Average
40877,St Gregory's Primary School,Queanbeyan,2620,Primary,Major Cities,-35.3527,149.241,78,Catholic,School Head Campus,Catholic Schools NSW,1045.0,11.0,30.0,41.0,18.0,55.0,37.8,17.0,7.7,674.0,332.0,342.0,674.0,2.0,6.0,NSW,Sydney,Average
42853,Bellambi Public School,Bellambi,2518,Primary,Major Cities,-34.3712,150.914,75,Government,School Single Entity,Department of Education NSW,887.0,63.0,21.0,12.0,4.0,11.0,13.6,5.0,1.9,184.0,85.0,99.0,184.0,29.0,19.0,NSW,Queanbeyan,Higher 
42416,Bellata Public School,Bellata,2397,Primary,Outer Regional,-29.9187,149.796,,Government,School Single Entity,Department of Education NSW,886.0,74.0,9.0,15.0,3.0,1.0,2.6,2.0,0.9,24.0,13.0,11.0,24.0,17.0,5.0,NSW,Wollongong City Council,Higher 
41859,Bellbird Public School,Bellbird,2325,Primary,Inner Regional,-32.8594,151.317,77,Government,School Single Entity,Department of Education NSW,936.0,53.0,31.0,12.0,5.0,14.0,14.5,4.0,2.5,251.0,117.0,134.0,251.0,16.0,1.0,NSW,None,Higher 
40921,Reddam House,Woollahra,2025,Combined,Major Cities,-33.8893,151.253,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,1189.0,0.0,2.0,13.0,84.0,142.0,104.9,62.0,24.8,1223.0,555.0,668.0,1223.0,0.0,88.0,NSW,None,Average
42146,Bellbrook Public School,Bellbrook,2440,Primary,Outer Regional,-30.8191,152.509,,Government,School Single Entity,Department of Education NSW,761.0,75.0,15.0,10.0,1.0,1.0,2.7,2.0,0.9,23.0,15.0,8.0,23.0,83.0,13.0,NSW,Sydney,Lower
40926,Clarence Valley Anglican School,Clarenza,2460,Combined,Inner Regional,-29.7179,152.967,84,Independent,School Head Campus,Association of Independent Schools of New South Wales,1022.0,22.0,27.0,29.0,22.0,36.0,27.1,28.0,12.0,324.0,152.0,172.0,324.0,8.0,5.0,NSW,None,Average
40993,Bellevue Hill Public School,Bellevue Hill,2023,Primary,Major Cities,-33.887,151.26,98,Government,School Single Entity,Department of Education NSW,1155.0,2.0,7.0,21.0,70.0,32.0,34.1,7.0,4.1,566.0,284.0,282.0,566.0,1.0,53.0,NSW,Grafton,Average
42148,Bellingen Public School,Bellingen,2454,Primary,Outer Regional,-30.4535,152.892,72,Government,School Single Entity,Department of Education NSW,996.0,30.0,29.0,26.0,15.0,19.0,22.6,8.0,4.2,397.0,210.0,187.0,397.0,9.0,8.0,NSW,Sydney,Higher 
41860,Belltrees Public School,Belltrees,2337,Primary,Outer Regional,-31.9697,151.123,,Government,School Single Entity,Department of Education NSW,982.0,40.0,40.0,12.0,8.0,1.0,1.4,2.0,1.2,10.0,4.0,6.0,10.0,0.0,30.0,NSW,Bellingen,Higher 
42002,Belmont North Public School,Belmont,2280,Primary,Major Cities,-33.01987,151.671,72,Government,School Single Entity,Department of Education NSW,929.0,59.0,27.0,10.0,5.0,8.0,10.5,2.0,1.9,169.0,79.0,90.0,169.0,14.0,8.0,NSW,None,Higher 
41861,Belmont Public School,Belmont,2280,Primary,Major Cities,-33.0301,151.662,82,Government,School Single Entity,Department of Education NSW,957.0,41.0,34.0,18.0,7.0,19.0,19.6,6.0,3.9,333.0,164.0,169.0,333.0,16.0,6.0,NSW,Newcastle-Maitland,Higher 
41363,Belmore North Public School,Belmore,2192,Primary,Major Cities,-33.9099,151.085,73,Government,School Single Entity,Department of Education NSW,955.0,54.0,26.0,16.0,3.0,21.0,23.2,8.0,7.9,307.0,145.0,162.0,307.0,0.0,90.0,NSW,Newcastle-Maitland,Higher 
41364,Belmore South Public School,Belmore,2192,Primary,Major Cities,-33.9257,151.092,71,Government,School Single Entity,Department of Education NSW,981.0,40.0,28.0,22.0,9.0,17.0,19.4,4.0,2.5,287.0,117.0,170.0,287.0,5.0,87.0,NSW,Sydney,Higher 
40994,Beverly Hills Public School,Beverly Hills,2209,Primary,Major Cities,-33.9534,151.085,86,Government,School Single Entity,Department of Education NSW,1040.0,18.0,27.0,34.0,21.0,26.0,29.7,5.0,4.0,522.0,224.0,298.0,522.0,2.0,85.0,NSW,Sydney,Average
41249,Belrose Public School,Belrose,2085,Primary,Major Cities,-33.7272,151.217,89,Government,School Single Entity,Department of Education NSW,1104.0,4.0,17.0,33.0,46.0,13.0,14.6,3.0,2.5,267.0,133.0,134.0,267.0,0.0,17.0,NSW,Sydney,Average
40995,Birchgrove Public School,Balmain,2041,Primary,Major Cities,-33.853,151.177,90,Government,School Single Entity,Department of Education NSW,1137.0,2.0,8.0,27.0,63.0,21.0,23.1,7.0,5.1,371.0,191.0,180.0,371.0,0.0,24.0,NSW,Sydney,Average
42724,Bemboka Public School,Bemboka,2550,Primary,Outer Regional,-36.6313,149.571,73,Government,School Single Entity,Department of Education NSW,957.0,40.0,39.0,18.0,3.0,1.0,2.6,2.0,0.9,47.0,22.0,25.0,47.0,9.0,9.0,NSW,Sydney,Higher 
40996,Blakehurst Public School,Blakehurst,2221,Primary,Major Cities,-33.983,151.116,86,Government,School Single Entity,Department of Education NSW,1043.0,19.0,23.0,31.0,26.0,14.0,15.9,3.0,2.5,258.0,129.0,129.0,258.0,3.0,67.0,NSW,None,Average
42418,Ben Lomond Public School,Ben Lomond,2365,Primary,Outer Regional,-30.017,151.661,,Government,School Single Entity,Department of Education NSW,993.0,20.0,51.0,26.0,3.0,2.0,1.3,1.0,1.2,14.0,6.0,8.0,14.0,7.0,7.0,NSW,Sydney,Higher 
40997,Bondi Beach Public School,Bondi Beach,2026,Primary,Major Cities,-33.8883,151.277,91,Government,School Single Entity,Department of Education NSW,1124.0,3.0,11.0,30.0,56.0,29.0,31.4,3.0,4.1,618.0,276.0,342.0,618.0,1.0,28.0,NSW,None,Average
42419,Ben Venue Public School,Armidale,2350,Primary,Inner Regional,-30.5029,151.675,81,Government,School Single Entity,Department of Education NSW,1000.0,27.0,28.0,24.0,22.0,27.0,31.7,5.0,4.1,563.0,296.0,267.0,563.0,15.0,14.0,NSW,Sydney,Average
40998,Botany Public School,Botany,2019,Primary,Major Cities,-33.9432,151.195,89,Government,School Single Entity,Department of Education NSW,1060.0,14.0,26.0,31.0,28.0,13.0,16.0,5.0,2.5,289.0,137.0,152.0,289.0,3.0,45.0,NSW,Armidale,Average
42417,Bendemeer Public School,Bendemeer,2355,Primary,Outer Regional,-30.887,151.151,,Government,School Single Entity,Department of Education NSW,833.0,81.0,15.0,4.0,0.0,2.0,1.4,1.0,0.7,16.0,6.0,10.0,16.0,31.0,0.0,NSW,Sydney,Higher 
40999,Brighton-Le-Sands Public School,Brighton-Le-Sands,2216,Primary,Major Cities,-33.9624,151.149,83,Government,School Single Entity,Department of Education NSW,1051.0,14.0,29.0,32.0,25.0,37.0,38.8,5.0,4.3,654.0,326.0,328.0,654.0,1.0,76.0,NSW,None,Average
41717,Bennett Road Public School,Colyton,2760,Primary,Major Cities,-33.7835,150.792,70,Government,School Single Entity,Department of Education NSW,906.0,67.0,23.0,8.0,2.0,29.0,36.2,9.0,8.1,594.0,279.0,315.0,594.0,14.0,38.0,NSW,Sydney,Higher 
41000,Bronte Public School,Bronte,2024,Primary,Major Cities,-33.9006,151.262,96,Government,School Single Entity,Department of Education NSW,1162.0,1.0,5.0,22.0,72.0,20.0,20.8,5.0,2.9,388.0,182.0,206.0,388.0,0.0,19.0,NSW,Sydney,Average
41365,Berala Public School,Berala,2141,Primary,Major Cities,-33.8697,151.028,81,Government,School Single Entity,Department of Education NSW,974.0,45.0,30.0,19.0,7.0,53.0,55.5,10.0,5.2,826.0,413.0,413.0,826.0,1.0,96.0,NSW,Sydney,Higher 
41001,Camdenville Public School,Newtown,2042,Primary,Major Cities,-33.9061,151.176,92,Government,School Single Entity,Department of Education NSW,1118.0,7.0,10.0,25.0,58.0,18.0,20.5,6.0,5.5,344.0,166.0,178.0,344.0,3.0,23.0,NSW,Sydney,Average
41862,Beresfield Public School,Beresfield,2322,Primary,Major Cities,-32.8036,151.653,81,Government,School Single Entity,Department of Education NSW,932.0,55.0,31.0,11.0,3.0,19.0,20.2,9.0,6.3,308.0,145.0,163.0,308.0,15.0,5.0,NSW,Sydney,Higher 
41002,Canterbury Public School,Canterbury,2193,Primary,Major Cities,-33.9088,151.122,85,Government,School Single Entity,Department of Education NSW,1061.0,16.0,22.0,28.0,34.0,26.0,32.4,8.0,7.9,369.0,178.0,191.0,369.0,4.0,63.0,NSW,Newcastle-Maitland,Average
41732,Beresford Road Public School,Greystanes,2145,Primary,Major Cities,-33.8145,150.941,86,Government,School Single Entity,Department of Education NSW,1030.0,22.0,27.0,30.0,21.0,36.0,41.0,9.0,7.3,701.0,350.0,351.0,701.0,3.0,62.0,NSW,Sydney,Average
41003,Caringbah Public School,Caringbah,2229,Primary,Major Cities,-34.0534,151.123,91,Government,School Single Entity,Department of Education NSW,1068.0,9.0,29.0,34.0,28.0,18.0,19.3,4.0,5.5,274.0,127.0,147.0,274.0,1.0,22.0,NSW,Sydney,Average
42880,Berinba Public School,Yass,2582,Primary,Inner Regional,-34.8431,148.915,70,Government,School Single Entity,Department of Education NSW,981.0,36.0,29.0,24.0,11.0,18.0,20.2,7.0,5.6,276.0,128.0,148.0,276.0,10.0,3.0,NSW,Sydney,Higher 
41004,Carlton Public School,Bexley,2207,Primary,Major Cities,-33.9635,151.122,89,Government,School Single Entity,Department of Education NSW,1060.0,13.0,26.0,33.0,28.0,51.0,53.3,5.0,4.9,836.0,391.0,445.0,836.0,0.0,92.0,NSW,Yass,Average
42725,Berkeley Public School,Berkeley,2506,Primary,Major Cities,-34.4802,150.856,73,Government,School Single Entity,Department of Education NSW,926.0,55.0,31.0,10.0,4.0,19.0,19.6,6.0,2.9,348.0,170.0,178.0,348.0,16.0,27.0,NSW,Sydney,Higher 
